T2_id,study_accession,run_accession,file_name,sub_file_name,file_path,format,semantic_format,size,strategy,strategy_original,data_level
HRR233999.indel.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR233999.indel.vcf.gz.tbi,HRA000873,HRR233999,HRR233999.indel.vcf.gz.tbi,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR233999.indel.vcf.gz.tbi,gz.tbi,DNA_VARIANT_INDEX_TBI,91605,WXS,WES,2
HRR234000.indel.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234000.indel.vcf.gz,HRA000873,HRR234000,HRR234000.indel.vcf.gz,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234000.indel.vcf.gz,vcf.gz,DNA_VARIANT_VCF_GENERAL,1085010,WXS,WES,2
HRR234000.indel.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234000.indel.vcf.gz.tbi,HRA000873,HRR234000,HRR234000.indel.vcf.gz.tbi,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234000.indel.vcf.gz.tbi,gz.tbi,DNA_VARIANT_INDEX_TBI,88145,WXS,WES,2
HRR234002.indel.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234002.indel.vcf.gz,HRA000873,HRR234002,HRR234002.indel.vcf.gz,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234002.indel.vcf.gz,vcf.gz,DNA_VARIANT_VCF_GENERAL,1110626,WXS,WES,2
HRR234002.indel.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234002.indel.vcf.gz.tbi,HRA000873,HRR234002,HRR234002.indel.vcf.gz.tbi,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234002.indel.vcf.gz.tbi,gz.tbi,DNA_VARIANT_INDEX_TBI,86605,WXS,WES,2
HRR234004.indel.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234004.indel.vcf.gz,HRA000873,HRR234004,HRR234004.indel.vcf.gz,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234004.indel.vcf.gz,vcf.gz,DNA_VARIANT_VCF_GENERAL,1052259,WXS,WES,2
HRR234004.indel.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234004.indel.vcf.gz.tbi,HRA000873,HRR234004,HRR234004.indel.vcf.gz.tbi,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234004.indel.vcf.gz.tbi,gz.tbi,DNA_VARIANT_INDEX_TBI,87480,WXS,WES,2
HRR234006.indel.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234006.indel.vcf.gz,HRA000873,HRR234006,HRR234006.indel.vcf.gz,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234006.indel.vcf.gz,vcf.gz,DNA_VARIANT_VCF_GENERAL,1227679,WXS,WES,2
HRR234006.indel.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234006.indel.vcf.gz.tbi,HRA000873,HRR234006,HRR234006.indel.vcf.gz.tbi,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234006.indel.vcf.gz.tbi,gz.tbi,DNA_VARIANT_INDEX_TBI,95767,WXS,WES,2
HRR234009.indel.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234009.indel.vcf.gz,HRA000873,HRR234009,HRR234009.indel.vcf.gz,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234009.indel.vcf.gz,vcf.gz,DNA_VARIANT_VCF_GENERAL,1151513,WXS,WES,2
HRR234009.indel.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234009.indel.vcf.gz.tbi,HRA000873,HRR234009,HRR234009.indel.vcf.gz.tbi,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234009.indel.vcf.gz.tbi,gz.tbi,DNA_VARIANT_INDEX_TBI,92182,WXS,WES,2
HRR234010.indel.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234010.indel.vcf.gz,HRA000873,HRR234010,HRR234010.indel.vcf.gz,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234010.indel.vcf.gz,vcf.gz,DNA_VARIANT_VCF_GENERAL,1080802,WXS,WES,2
HRR234010.indel.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234010.indel.vcf.gz.tbi,HRA000873,HRR234010,HRR234010.indel.vcf.gz.tbi,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234010.indel.vcf.gz.tbi,gz.tbi,DNA_VARIANT_INDEX_TBI,85405,WXS,WES,2
HRR234013.indel.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234013.indel.vcf.gz,HRA000873,HRR234013,HRR234013.indel.vcf.gz,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234013.indel.vcf.gz,vcf.gz,DNA_VARIANT_VCF_GENERAL,759624,WXS,WES,2
HRR234013.indel.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234013.indel.vcf.gz.tbi,HRA000873,HRR234013,HRR234013.indel.vcf.gz.tbi,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234013.indel.vcf.gz.tbi,gz.tbi,DNA_VARIANT_INDEX_TBI,69300,WXS,WES,2
HRR234014.indel.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234014.indel.vcf.gz,HRA000873,HRR234014,HRR234014.indel.vcf.gz,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234014.indel.vcf.gz,vcf.gz,DNA_VARIANT_VCF_GENERAL,1124731,WXS,WES,2
HRR234014.indel.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234014.indel.vcf.gz.tbi,HRA000873,HRR234014,HRR234014.indel.vcf.gz.tbi,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234014.indel.vcf.gz.tbi,gz.tbi,DNA_VARIANT_INDEX_TBI,90551,WXS,WES,2
HRR234017.indel.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234017.indel.vcf.gz,HRA000873,HRR234017,HRR234017.indel.vcf.gz,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234017.indel.vcf.gz,vcf.gz,DNA_VARIANT_VCF_GENERAL,1396559,WXS,WES,2
HRR234017.indel.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234017.indel.vcf.gz.tbi,HRA000873,HRR234017,HRR234017.indel.vcf.gz.tbi,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234017.indel.vcf.gz.tbi,gz.tbi,DNA_VARIANT_INDEX_TBI,104128,WXS,WES,2
HRR234019.indel.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234019.indel.vcf.gz,HRA000873,HRR234019,HRR234019.indel.vcf.gz,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234019.indel.vcf.gz,vcf.gz,DNA_VARIANT_VCF_GENERAL,1506791,WXS,WES,2
HRR234019.indel.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234019.indel.vcf.gz.tbi,HRA000873,HRR234019,HRR234019.indel.vcf.gz.tbi,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234019.indel.vcf.gz.tbi,gz.tbi,DNA_VARIANT_INDEX_TBI,108897,WXS,WES,2
HRR234021.indel.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234021.indel.vcf.gz,HRA000873,HRR234021,HRR234021.indel.vcf.gz,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234021.indel.vcf.gz,vcf.gz,DNA_VARIANT_VCF_GENERAL,3151758,WXS,WES,2
HRR234021.indel.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234021.indel.vcf.gz.tbi,HRA000873,HRR234021,HRR234021.indel.vcf.gz.tbi,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234021.indel.vcf.gz.tbi,gz.tbi,DNA_VARIANT_INDEX_TBI,185799,WXS,WES,2
HRR234023.indel.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234023.indel.vcf.gz,HRA000873,HRR234023,HRR234023.indel.vcf.gz,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234023.indel.vcf.gz,vcf.gz,DNA_VARIANT_VCF_GENERAL,1085191,WXS,WES,2
HRR234023.indel.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234023.indel.vcf.gz.tbi,HRA000873,HRR234023,HRR234023.indel.vcf.gz.tbi,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234023.indel.vcf.gz.tbi,gz.tbi,DNA_VARIANT_INDEX_TBI,86493,WXS,WES,2
HRR234025.indel.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234025.indel.vcf.gz,HRA000873,HRR234025,HRR234025.indel.vcf.gz,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234025.indel.vcf.gz,vcf.gz,DNA_VARIANT_VCF_GENERAL,1491279,WXS,WES,2
HRR234025.indel.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234025.indel.vcf.gz.tbi,HRA000873,HRR234025,HRR234025.indel.vcf.gz.tbi,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234025.indel.vcf.gz.tbi,gz.tbi,DNA_VARIANT_INDEX_TBI,107507,WXS,WES,2
HRR234027.indel.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234027.indel.vcf.gz,HRA000873,HRR234027,HRR234027.indel.vcf.gz,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234027.indel.vcf.gz,vcf.gz,DNA_VARIANT_VCF_GENERAL,3626821,WXS,WES,2
HRR234027.indel.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234027.indel.vcf.gz.tbi,HRA000873,HRR234027,HRR234027.indel.vcf.gz.tbi,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticIndel-VCF-files/HRR234027.indel.vcf.gz.tbi,gz.tbi,DNA_VARIANT_INDEX_TBI,188944,WXS,WES,2
