t2_id,study_accession,run_accession,file_name,sub_file_name,file_path,format,semantic_format,size,strategy,data_level
HRR232853.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232853.BQSR.bam,HRA000873,HRR232853,HRR232853.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232853.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,22896458219,WES,2
HRR232853.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232853.BQSR.bam.bai,HRA000873,HRR232853,HRR232853.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232853.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4238056,WES,2
HRR232854.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232854.BQSR.bam,HRA000873,HRR232854,HRR232854.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232854.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,24589348431,WES,2
HRR232854.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232854.BQSR.bam.bai,HRA000873,HRR232854,HRR232854.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232854.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4283712,WES,2
HRR232855.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232855.BQSR.bam,HRA000873,HRR232855,HRR232855.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232855.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,22976107982,WES,2
HRR232855.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232855.BQSR.bam.bai,HRA000873,HRR232855,HRR232855.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232855.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4244528,WES,2
HRR232856.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232856.BQSR.bam,HRA000873,HRR232856,HRR232856.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232856.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,19044772974,WES,2
HRR232856.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232856.BQSR.bam.bai,HRA000873,HRR232856,HRR232856.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232856.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4173440,WES,2
HRR232857.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232857.BQSR.bam,HRA000873,HRR232857,HRR232857.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232857.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,20489009306,WES,2
HRR232857.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232857.BQSR.bam.bai,HRA000873,HRR232857,HRR232857.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232857.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4236288,WES,2
HRR232858.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232858.BQSR.bam,HRA000873,HRR232858,HRR232858.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232858.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,22016147832,WES,2
HRR232858.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232858.BQSR.bam.bai,HRA000873,HRR232858,HRR232858.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232858.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4308800,WES,2
HRR232859.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232859.BQSR.bam,HRA000873,HRR232859,HRR232859.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232859.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,21951007453,WES,2
HRR232859.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232859.BQSR.bam.bai,HRA000873,HRR232859,HRR232859.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232859.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4236536,WES,2
HRR232860.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232860.BQSR.bam,HRA000873,HRR232860,HRR232860.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232860.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,21413681361,WES,2
HRR232860.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232860.BQSR.bam.bai,HRA000873,HRR232860,HRR232860.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232860.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4287560,WES,2
HRR232861.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232861.BQSR.bam,HRA000873,HRR232861,HRR232861.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232861.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,24262132526,WES,2
HRR232861.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232861.BQSR.bam.bai,HRA000873,HRR232861,HRR232861.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232861.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4376840,WES,2
HRR232862.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232862.BQSR.bam,HRA000873,HRR232862,HRR232862.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232862.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,24185882429,WES,2
HRR232862.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232862.BQSR.bam.bai,HRA000873,HRR232862,HRR232862.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232862.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4318184,WES,2
HRR232863.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232863.BQSR.bam,HRA000873,HRR232863,HRR232863.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232863.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,21204195968,WES,2
HRR232863.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232863.BQSR.bam.bai,HRA000873,HRR232863,HRR232863.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232863.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4272088,WES,2
HRR232864.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232864.BQSR.bam,HRA000873,HRR232864,HRR232864.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232864.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,24821697698,WES,2
HRR232864.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232864.BQSR.bam.bai,HRA000873,HRR232864,HRR232864.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232864.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4374376,WES,2
HRR232865.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232865.BQSR.bam,HRA000873,HRR232865,HRR232865.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232865.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,21405194164,WES,2
HRR232865.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232865.BQSR.bam.bai,HRA000873,HRR232865,HRR232865.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232865.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4296072,WES,2
HRR232866.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232866.BQSR.bam,HRA000873,HRR232866,HRR232866.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232866.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,24810345437,WES,2
HRR232866.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232866.BQSR.bam.bai,HRA000873,HRR232866,HRR232866.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232866.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4498504,WES,2
HRR232867.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232867.BQSR.bam,HRA000873,HRR232867,HRR232867.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232867.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,21724971286,WES,2
HRR232867.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232867.BQSR.bam.bai,HRA000873,HRR232867,HRR232867.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232867.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4403192,WES,2
HRR232868.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232868.BQSR.bam,HRA000873,HRR232868,HRR232868.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232868.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,22623215569,WES,2
HRR232868.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232868.BQSR.bam.bai,HRA000873,HRR232868,HRR232868.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232868.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4485736,WES,2
HRR232869.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232869.BQSR.bam,HRA000873,HRR232869,HRR232869.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232869.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,25199704877,WES,2
HRR232869.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232869.BQSR.bam.bai,HRA000873,HRR232869,HRR232869.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232869.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4484072,WES,2
HRR232870.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232870.BQSR.bam,HRA000873,HRR232870,HRR232870.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232870.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,27453847100,WES,2
HRR232870.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232870.BQSR.bam.bai,HRA000873,HRR232870,HRR232870.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232870.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4597488,WES,2
HRR232871.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232871.BQSR.bam,HRA000873,HRR232871,HRR232871.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232871.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,22085313653,WES,2
HRR232871.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232871.BQSR.bam.bai,HRA000873,HRR232871,HRR232871.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232871.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4496984,WES,2
HRR232872.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232872.BQSR.bam,HRA000873,HRR232872,HRR232872.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232872.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,21087568493,WES,2
HRR232872.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232872.BQSR.bam.bai,HRA000873,HRR232872,HRR232872.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232872.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4337688,WES,2
HRR232873.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232873.BQSR.bam,HRA000873,HRR232873,HRR232873.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232873.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,19777775041,WES,2
HRR232873.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232873.BQSR.bam.bai,HRA000873,HRR232873,HRR232873.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232873.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4306648,WES,2
HRR232874.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232874.BQSR.bam,HRA000873,HRR232874,HRR232874.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232874.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,21897721076,WES,2
HRR232874.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232874.BQSR.bam.bai,HRA000873,HRR232874,HRR232874.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232874.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4311488,WES,2
HRR232875.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232875.BQSR.bam,HRA000873,HRR232875,HRR232875.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232875.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,23283721772,WES,2
HRR232875.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232875.BQSR.bam.bai,HRA000873,HRR232875,HRR232875.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232875.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4334192,WES,2
HRR232876.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232876.BQSR.bam,HRA000873,HRR232876,HRR232876.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232876.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,20131985273,WES,2
HRR232876.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232876.BQSR.bam.bai,HRA000873,HRR232876,HRR232876.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232876.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4386472,WES,2
HRR232877.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232877.BQSR.bam,HRA000873,HRR232877,HRR232877.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232877.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,22615727185,WES,2
HRR232877.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232877.BQSR.bam.bai,HRA000873,HRR232877,HRR232877.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232877.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4380944,WES,2
HRR232878.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232878.BQSR.bam,HRA000873,HRR232878,HRR232878.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232878.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,21331837023,WES,2
HRR232878.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232878.BQSR.bam.bai,HRA000873,HRR232878,HRR232878.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232878.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4431768,WES,2
HRR232879.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232879.BQSR.bam,HRA000873,HRR232879,HRR232879.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232879.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,22282721233,WES,2
HRR232879.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232879.BQSR.bam.bai,HRA000873,HRR232879,HRR232879.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232879.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4410392,WES,2
HRR232880.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232880.BQSR.bam,HRA000873,HRR232880,HRR232880.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232880.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,25724896107,WES,2
HRR232880.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232880.BQSR.bam.bai,HRA000873,HRR232880,HRR232880.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232880.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4577664,WES,2
HRR232881.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232881.BQSR.bam,HRA000873,HRR232881,HRR232881.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232881.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,24685713843,WES,2
HRR232881.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232881.BQSR.bam.bai,HRA000873,HRR232881,HRR232881.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232881.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4461656,WES,2
HRR232882.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232882.BQSR.bam,HRA000873,HRR232882,HRR232882.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232882.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,23876326207,WES,2
HRR232882.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232882.BQSR.bam.bai,HRA000873,HRR232882,HRR232882.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232882.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4408160,WES,2
HRR232883.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232883.BQSR.bam,HRA000873,HRR232883,HRR232883.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232883.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,17131087205,WES,2
HRR232883.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232883.BQSR.bam.bai,HRA000873,HRR232883,HRR232883.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232883.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4454552,WES,2
HRR232884.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232884.BQSR.bam,HRA000873,HRR232884,HRR232884.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232884.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,23480094983,WES,2
HRR232884.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232884.BQSR.bam.bai,HRA000873,HRR232884,HRR232884.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232884.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4456752,WES,2
HRR232885.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232885.BQSR.bam,HRA000873,HRR232885,HRR232885.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232885.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,24851912758,WES,2
HRR232885.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232885.BQSR.bam.bai,HRA000873,HRR232885,HRR232885.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232885.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4402016,WES,2
HRR232886.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232886.BQSR.bam,HRA000873,HRR232886,HRR232886.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232886.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,23750972471,WES,2
HRR232886.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232886.BQSR.bam.bai,HRA000873,HRR232886,HRR232886.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232886.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4474616,WES,2
HRR232887.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232887.BQSR.bam,HRA000873,HRR232887,HRR232887.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232887.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,22288543527,WES,2
HRR232887.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232887.BQSR.bam.bai,HRA000873,HRR232887,HRR232887.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232887.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4477944,WES,2
HRR232888.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232888.BQSR.bam,HRA000873,HRR232888,HRR232888.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232888.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,24615137499,WES,2
HRR232888.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232888.BQSR.bam.bai,HRA000873,HRR232888,HRR232888.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232888.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4541440,WES,2
HRR232889.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232889.BQSR.bam,HRA000873,HRR232889,HRR232889.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232889.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,22017755981,WES,2
HRR232889.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232889.BQSR.bam.bai,HRA000873,HRR232889,HRR232889.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232889.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4520584,WES,2
HRR232890.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232890.BQSR.bam,HRA000873,HRR232890,HRR232890.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232890.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,22594422069,WES,2
HRR232890.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232890.BQSR.bam.bai,HRA000873,HRR232890,HRR232890.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232890.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4421976,WES,2
HRR232891.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232891.BQSR.bam,HRA000873,HRR232891,HRR232891.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232891.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,22568052463,WES,2
HRR232891.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232891.BQSR.bam.bai,HRA000873,HRR232891,HRR232891.BQSR.bam.bai,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232891.BQSR.bam.bai,bai,DNA_ALIGNMENT_INDEX_BAI,4457728,WES,2
HRR232892.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232892.BQSR.bam,HRA000873,HRR232892,HRR232892.BQSR.bam,,/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR232892.BQSR.bam,bam,DNA_ALIGNMENT_BQSR_BAM,22134404204,WES,2
