t2_id,modal
HRR067370.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067370.BQSR.bam,WGS
HRR067370.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067370.BQSR.bam.bai,WGS
HRR067371.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067371.BQSR.bam,WGS
HRR067371.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067371.BQSR.bam.bai,WGS
HRR067372.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067372.BQSR.bam,WGS
HRR067372.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067372.BQSR.bam.bai,WGS
HRR067373.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067373.BQSR.bam,WGS
HRR067373.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067373.BQSR.bam.bai,WGS
HRR067374.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067374.BQSR.bam,WGS
HRR067374.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067374.BQSR.bam.bai,WGS
HRR067375.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067375.BQSR.bam,WGS
HRR067375.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067375.BQSR.bam.bai,WGS
HRR067376.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067376.BQSR.bam,WGS
HRR067376.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067376.BQSR.bam.bai,WGS
HRR067377.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067377.BQSR.bam,WGS
