t2_id,run_accession,files
HRR067347.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067347.BQSR.bam,HRR067347,HRR067347.bam::NOT_FOUND
HRR067855.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067855.BQSR.bam,HRR067855,HRR067855.bam::NOT_FOUND
HRR067856.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067856.BQSR.bam,HRR067856,HRR067856.bam::NOT_FOUND
HRR067857.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067857.BQSR.bam,HRR067857,HRR067857.bam::NOT_FOUND
HRR067858.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067858.BQSR.bam,HRR067858,HRR067858.bam::NOT_FOUND
HRR067859.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067859.BQSR.bam,HRR067859,HRR067859.bam::NOT_FOUND
HRR067860.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067860.BQSR.bam,HRR067860,HRR067860.bam::NOT_FOUND
HRR067861.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067861.BQSR.bam,HRR067861,HRR067861.bam::NOT_FOUND
HRR067862.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067862.BQSR.bam,HRR067862,HRR067862.bam::NOT_FOUND
HRR067863.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067863.BQSR.bam,HRR067863,HRR067863.bam::NOT_FOUND
HRR067864.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067864.BQSR.bam,HRR067864,HRR067864.bam::NOT_FOUND
HRR067865.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067865.BQSR.bam,HRR067865,HRR067865.bam::NOT_FOUND
HRR067866.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067866.BQSR.bam,HRR067866,HRR067866.bam::NOT_FOUND
HRR067867.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067867.BQSR.bam,HRR067867,HRR067867.bam::NOT_FOUND
HRR067868.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067868.BQSR.bam,HRR067868,HRR067868.bam::NOT_FOUND
HRR067869.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067869.BQSR.bam,HRR067869,HRR067869.bam::NOT_FOUND
HRR067870.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067870.BQSR.bam,HRR067870,HRR067870.bam::NOT_FOUND
HRR067871.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067871.BQSR.bam,HRR067871,HRR067871.bam::NOT_FOUND
HRR067872.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067872.BQSR.bam,HRR067872,HRR067872.bam::NOT_FOUND
HRR067873.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067873.BQSR.bam,HRR067873,HRR067873.bam::NOT_FOUND
HRR067874.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067874.BQSR.bam,HRR067874,HRR067874.bam::NOT_FOUND
HRR067875.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067875.BQSR.bam,HRR067875,HRR067875.bam::NOT_FOUND
HRR067349.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067349.BQSR.bam,HRR067349,HRR067349.bam::NOT_FOUND
HRR067876.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067876.BQSR.bam,HRR067876,HRR067876.bam::NOT_FOUND
HRR067877.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067877.BQSR.bam,HRR067877,HRR067877.bam::NOT_FOUND
HRR067878.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067878.BQSR.bam,HRR067878,HRR067878.bam::NOT_FOUND
HRR067879.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067879.BQSR.bam,HRR067879,HRR067879.bam::NOT_FOUND
HRR067350.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067350.BQSR.bam,HRR067350,HRR067350.bam::NOT_FOUND
HRR067880.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067880.BQSR.bam,HRR067880,HRR067880.bam::NOT_FOUND
HRR067351.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067351.BQSR.bam,HRR067351,HRR067351.bam::NOT_FOUND
HRR067881.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067881.BQSR.bam,HRR067881,HRR067881.bam::NOT_FOUND
HRR067882.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067882.BQSR.bam,HRR067882,HRR067882.bam::NOT_FOUND
HRR067883.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067883.BQSR.bam,HRR067883,HRR067883.bam::NOT_FOUND
HRR067352.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067352.BQSR.bam,HRR067352,HRR067352.bam::NOT_FOUND
HRR067884.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067884.BQSR.bam,HRR067884,HRR067884.bam::NOT_FOUND
HRR067885.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067885.BQSR.bam,HRR067885,HRR067885.bam::NOT_FOUND
HRR067353.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067353.BQSR.bam,HRR067353,HRR067353.bam::NOT_FOUND
HRR067886.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067886.BQSR.bam,HRR067886,HRR067886.bam::NOT_FOUND
HRR067887.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067887.BQSR.bam,HRR067887,HRR067887.bam::NOT_FOUND
HRR067888.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067888.BQSR.bam,HRR067888,HRR067888.bam::NOT_FOUND
HRR067889.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067889.BQSR.bam,HRR067889,HRR067889.bam::NOT_FOUND
HRR067890.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067890.BQSR.bam,HRR067890,HRR067890.bam::NOT_FOUND
HRR067891.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067891.BQSR.bam,HRR067891,HRR067891.bam::NOT_FOUND
HRR067892.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067892.BQSR.bam,HRR067892,HRR067892.bam::NOT_FOUND
HRR067893.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067893.BQSR.bam,HRR067893,HRR067893.bam::NOT_FOUND
HRR067894.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067894.BQSR.bam,HRR067894,HRR067894.bam::NOT_FOUND
HRR067895.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067895.BQSR.bam,HRR067895,HRR067895.bam::NOT_FOUND
HRR067896.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067896.BQSR.bam,HRR067896,HRR067896.bam::NOT_FOUND
HRR067897.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067897.BQSR.bam,HRR067897,HRR067897.bam::NOT_FOUND
HRR067898.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067898.BQSR.bam,HRR067898,HRR067898.bam::NOT_FOUND
HRR067899.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067899.BQSR.bam,HRR067899,HRR067899.bam::NOT_FOUND
HRR067900.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067900.BQSR.bam,HRR067900,HRR067900.bam::NOT_FOUND
HRR067901.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067901.BQSR.bam,HRR067901,HRR067901.bam::NOT_FOUND
HRR067902.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067902.BQSR.bam,HRR067902,HRR067902.bam::NOT_FOUND
HRR067903.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067903.BQSR.bam,HRR067903,HRR067903.bam::NOT_FOUND
HRR067904.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067904.BQSR.bam,HRR067904,HRR067904.bam::NOT_FOUND
HRR067905.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067905.BQSR.bam,HRR067905,HRR067905.bam::NOT_FOUND
HRR067906.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067906.BQSR.bam,HRR067906,HRR067906.bam::NOT_FOUND
HRR067907.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067907.BQSR.bam,HRR067907,HRR067907.bam::NOT_FOUND
HRR067908.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067908.BQSR.bam,HRR067908,HRR067908.bam::NOT_FOUND
HRR067909.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067909.BQSR.bam,HRR067909,HRR067909.bam::NOT_FOUND
HRR067910.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067910.BQSR.bam,HRR067910,HRR067910.bam::NOT_FOUND
HRR067911.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067911.BQSR.bam,HRR067911,HRR067911.bam::NOT_FOUND
HRR067912.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067912.BQSR.bam,HRR067912,HRR067912.bam::NOT_FOUND
HRR067913.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067913.BQSR.bam,HRR067913,HRR067913.bam::NOT_FOUND
HRR067914.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067914.BQSR.bam,HRR067914,HRR067914.bam::NOT_FOUND
HRR067915.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067915.BQSR.bam,HRR067915,HRR067915.bam::NOT_FOUND
HRR067916.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067916.BQSR.bam,HRR067916,HRR067916.bam::NOT_FOUND
HRR067917.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067917.BQSR.bam,HRR067917,HRR067917.bam::NOT_FOUND
HRR067918.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067918.BQSR.bam,HRR067918,HRR067918.bam::NOT_FOUND
HRR067919.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067919.BQSR.bam,HRR067919,HRR067919.bam::NOT_FOUND
HRR067920.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067920.BQSR.bam,HRR067920,HRR067920.bam::NOT_FOUND
HRR067921.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067921.BQSR.bam,HRR067921,HRR067921.bam::NOT_FOUND
HRR067922.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067922.BQSR.bam,HRR067922,HRR067922.bam::NOT_FOUND
HRR067923.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067923.BQSR.bam,HRR067923,HRR067923.bam::NOT_FOUND
HRR067924.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067924.BQSR.bam,HRR067924,HRR067924.bam::NOT_FOUND
HRR067925.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067925.BQSR.bam,HRR067925,HRR067925.bam::NOT_FOUND
HRR067926.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067926.BQSR.bam,HRR067926,HRR067926.bam::NOT_FOUND
HRR067927.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067927.BQSR.bam,HRR067927,HRR067927.bam::NOT_FOUND
HRR067928.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067928.BQSR.bam,HRR067928,HRR067928.bam::NOT_FOUND
HRR067929.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067929.BQSR.bam,HRR067929,HRR067929.bam::NOT_FOUND
HRR067930.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067930.BQSR.bam,HRR067930,HRR067930.bam::NOT_FOUND
HRR067931.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067931.BQSR.bam,HRR067931,HRR067931.bam::NOT_FOUND
HRR067932.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067932.BQSR.bam,HRR067932,HRR067932.bam::NOT_FOUND
HRR067933.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067933.BQSR.bam,HRR067933,HRR067933.bam::NOT_FOUND
HRR067934.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067934.BQSR.bam,HRR067934,HRR067934.bam::NOT_FOUND
HRR067935.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067935.BQSR.bam,HRR067935,HRR067935.bam::NOT_FOUND
HRR067936.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067936.BQSR.bam,HRR067936,HRR067936.bam::NOT_FOUND
HRR067937.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067937.BQSR.bam,HRR067937,HRR067937.bam::NOT_FOUND
HRR067938.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067938.BQSR.bam,HRR067938,HRR067938.bam::NOT_FOUND
HRR067939.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067939.BQSR.bam,HRR067939,HRR067939.bam::NOT_FOUND
HRR067940.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067940.BQSR.bam,HRR067940,HRR067940.bam::NOT_FOUND
HRR067941.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067941.BQSR.bam,HRR067941,HRR067941.bam::NOT_FOUND
HRR067942.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067942.BQSR.bam,HRR067942,HRR067942.bam::NOT_FOUND
HRR067943.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067943.BQSR.bam,HRR067943,HRR067943.bam::NOT_FOUND
HRR067944.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067944.BQSR.bam,HRR067944,HRR067944.bam::NOT_FOUND
HRR067945.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067945.BQSR.bam,HRR067945,HRR067945.bam::NOT_FOUND
HRR067946.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067946.BQSR.bam,HRR067946,HRR067946.bam::NOT_FOUND
HRR067947.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067947.BQSR.bam,HRR067947,HRR067947.bam::NOT_FOUND
HRR067948.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067948.BQSR.bam,HRR067948,HRR067948.bam::NOT_FOUND
HRR067949.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067949.BQSR.bam,HRR067949,HRR067949.bam::NOT_FOUND
HRR067950.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067950.BQSR.bam,HRR067950,HRR067950.bam::NOT_FOUND
HRR067951.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067951.BQSR.bam,HRR067951,HRR067951.bam::NOT_FOUND
HRR067952.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067952.BQSR.bam,HRR067952,HRR067952.bam::NOT_FOUND
HRR067953.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067953.BQSR.bam,HRR067953,HRR067953.bam::NOT_FOUND
HRR067954.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067954.BQSR.bam,HRR067954,HRR067954.bam::NOT_FOUND
HRR067955.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067955.BQSR.bam,HRR067955,HRR067955.bam::NOT_FOUND
HRR067956.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067956.BQSR.bam,HRR067956,HRR067956.bam::NOT_FOUND
HRR067957.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067957.BQSR.bam,HRR067957,HRR067957.bam::NOT_FOUND
HRR067958.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067958.BQSR.bam,HRR067958,HRR067958.bam::NOT_FOUND
HRR067959.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067959.BQSR.bam,HRR067959,HRR067959.bam::NOT_FOUND
HRR067960.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067960.BQSR.bam,HRR067960,HRR067960.bam::NOT_FOUND
HRR067961.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067961.BQSR.bam,HRR067961,HRR067961.bam::NOT_FOUND
HRR067962.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067962.BQSR.bam,HRR067962,HRR067962.bam::NOT_FOUND
HRR067963.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067963.BQSR.bam,HRR067963,HRR067963.bam::NOT_FOUND
HRR067964.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067964.BQSR.bam,HRR067964,HRR067964.bam::NOT_FOUND
HRR067965.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067965.BQSR.bam,HRR067965,HRR067965.bam::NOT_FOUND
HRR067966.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067966.BQSR.bam,HRR067966,HRR067966.bam::NOT_FOUND
HRR067967.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067967.BQSR.bam,HRR067967,HRR067967.bam::NOT_FOUND
HRR067968.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067968.BQSR.bam,HRR067968,HRR067968.bam::NOT_FOUND
HRR067969.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067969.BQSR.bam,HRR067969,HRR067969.bam::NOT_FOUND
HRR067970.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067970.BQSR.bam,HRR067970,HRR067970.bam::NOT_FOUND
HRR067971.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067971.BQSR.bam,HRR067971,HRR067971.bam::NOT_FOUND
HRR067972.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067972.BQSR.bam,HRR067972,HRR067972.bam::NOT_FOUND
HRR067973.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067973.BQSR.bam,HRR067973,HRR067973.bam::NOT_FOUND
HRR067974.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067974.BQSR.bam,HRR067974,HRR067974.bam::NOT_FOUND
HRR067975.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067975.BQSR.bam,HRR067975,HRR067975.bam::NOT_FOUND
HRR067976.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067976.BQSR.bam,HRR067976,HRR067976.bam::NOT_FOUND
HRR067977.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067977.BQSR.bam,HRR067977,HRR067977.bam::NOT_FOUND
HRR067978.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067978.BQSR.bam,HRR067978,HRR067978.bam::NOT_FOUND
HRR067979.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067979.BQSR.bam,HRR067979,HRR067979.bam::NOT_FOUND
HRR067980.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067980.BQSR.bam,HRR067980,HRR067980.bam::NOT_FOUND
HRR067981.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067981.BQSR.bam,HRR067981,HRR067981.bam::NOT_FOUND
HRR067982.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067982.BQSR.bam,HRR067982,HRR067982.bam::NOT_FOUND
HRR067983.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067983.BQSR.bam,HRR067983,HRR067983.bam::NOT_FOUND
HRR067984.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067984.BQSR.bam,HRR067984,HRR067984.bam::NOT_FOUND
HRR067985.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067985.BQSR.bam,HRR067985,HRR067985.bam::NOT_FOUND
HRR067986.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067986.BQSR.bam,HRR067986,HRR067986.bam::NOT_FOUND
HRR067987.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067987.BQSR.bam,HRR067987,HRR067987.bam::NOT_FOUND
HRR067988.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067988.BQSR.bam,HRR067988,HRR067988.bam::NOT_FOUND
HRR067989.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067989.BQSR.bam,HRR067989,HRR067989.bam::NOT_FOUND
HRR067990.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067990.BQSR.bam,HRR067990,HRR067990.bam::NOT_FOUND
HRR067991.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067991.BQSR.bam,HRR067991,HRR067991.bam::NOT_FOUND
HRR067992.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067992.BQSR.bam,HRR067992,HRR067992.bam::NOT_FOUND
HRR067993.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067993.BQSR.bam,HRR067993,HRR067993.bam::NOT_FOUND
HRR067994.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067994.BQSR.bam,HRR067994,HRR067994.bam::NOT_FOUND
HRR067995.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067995.BQSR.bam,HRR067995,HRR067995.bam::NOT_FOUND
HRR067996.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067996.BQSR.bam,HRR067996,HRR067996.bam::NOT_FOUND
HRR067997.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067997.BQSR.bam,HRR067997,HRR067997.bam::NOT_FOUND
HRR067998.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067998.BQSR.bam,HRR067998,HRR067998.bam::NOT_FOUND
HRR067999.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067999.BQSR.bam,HRR067999,HRR067999.bam::NOT_FOUND
HRR068000.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068000.BQSR.bam,HRR068000,HRR068000.bam::NOT_FOUND
HRR068001.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068001.BQSR.bam,HRR068001,HRR068001.bam::NOT_FOUND
HRR068002.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068002.BQSR.bam,HRR068002,HRR068002.bam::NOT_FOUND
HRR068003.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068003.BQSR.bam,HRR068003,HRR068003.bam::NOT_FOUND
HRR068004.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068004.BQSR.bam,HRR068004,HRR068004.bam::NOT_FOUND
HRR068005.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068005.BQSR.bam,HRR068005,HRR068005.bam::NOT_FOUND
HRR068006.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068006.BQSR.bam,HRR068006,HRR068006.bam::NOT_FOUND
HRR068007.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068007.BQSR.bam,HRR068007,HRR068007.bam::NOT_FOUND
HRR068008.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068008.BQSR.bam,HRR068008,HRR068008.bam::NOT_FOUND
HRR068009.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068009.BQSR.bam,HRR068009,HRR068009.bam::NOT_FOUND
HRR068010.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068010.BQSR.bam,HRR068010,HRR068010.bam::NOT_FOUND
HRR068011.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068011.BQSR.bam,HRR068011,HRR068011.bam::NOT_FOUND
HRR068012.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068012.BQSR.bam,HRR068012,HRR068012.bam::NOT_FOUND
