t2_id,format
HRR067930.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067930.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067931.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067931.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067932.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067932.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067933.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067933.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067934.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067934.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067935.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067935.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067936.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067936.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067937.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067937.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067938.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067938.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067939.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067939.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067940.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067940.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067941.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067941.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067942.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067942.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067943.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067943.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067944.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067944.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067945.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067945.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067946.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067946.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067947.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067947.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067948.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067948.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067949.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067949.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067950.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067950.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067951.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067951.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067952.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067952.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067953.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067953.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067954.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067954.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067955.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067955.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067956.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067956.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067957.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067957.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067958.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067958.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067959.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067959.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
